order_id,user_id,date,region,city,platform,traffic_source,category,product_name,price,quantity,discount,payment_method,delivery_days,is_returned,rating,revenue
52375,1081,2024-03-05,Orenburg Oblast,Orenburg,Web,Paid Search,books,Cookbook,21.99,1,3,SBP,3,0,4.6,21.99
52376,1454,2024-03-06,Bashkortostan,Ufa,App,Organic Search,books,Business Book,33.09,2,12,Credit,3,0,4.7,66.18
52377,1028,2024-03-07,Rostov Oblast,Rostov-on-Don,Web,Social,clothes,Basic T-Shirt,27.59,1,5,Cash,3,0,5.0,27.59
52378,1413,2024-03-08,Omsk Oblast,Omsk,App,Direct,books,Cookbook,24.72,1,3,Cash,4,0,4.9,24.72
52379,1470,2024-03-09,Rostov Oblast,Rostov-on-Don,App,Paid Search,kids,Lego Set,82.75,1,12,Cash,3,0,5.0,82.75
52380,1822,2024-03-10,Saint Petersburg,Saint Petersburg,App,Direct,auto,Dash Camera,117.37,1,25,Cash,2,1,4.0,117.37
52381,1709,2024-03-11,Voronezh Oblast,Voronezh,Mobile,Organic Search,sports,Yoga Mat,34.32,1,5,Credit,2,0,4.8,34.32
52382,1055,2024-03-12,Kemerovo Oblast,Kemerovo,App,Email,sports,Bicycle Helmet,55.51,2,10,SBP,4,0,4.7,111.02
52383,1402,2024-03-13,Tomsk Oblast,Tomsk,Mobile,Direct,books,Python Book,32.82,1,15,SBP,5,0,4.7,32.82
52384,1330,2024-03-14,Irkutsk Oblast,Irkutsk,App,Marketplace,home,Bed Linen Set,56.63,4,18,Credit,4,0,4.5,226.52
52385,1703,2024-03-15,Kemerovo Oblast,Kemerovo,Web,Organic Search,clothes,Adidas Sneakers,109.41,1,20,Cash,5,0,4.2,109.41
52386,1555,2024-03-16,Voronezh Oblast,Voronezh,App,Organic Search,electronics,Smart Watch,175.81,1,7,Card,1,0,4.7,175.81
52387,1603,2024-03-17,Rostov Oblast,Rostov-on-Don,Mobile,Organic Search,clothes,Zara Jacket,150.69,1,0,SBP,2,0,4.7,150.69
52388,1593,2024-03-18,Volgograd Oblast,Volgograd,Mobile,Email,electronics,Smartphone Samsung,407.17,1,5,Card,3,1,3.5,407.17
52389,1661,2024-03-19,Udmurtia,Izhevsk,Web,Social,electronics,Smart Watch,186.05,1,0,SBP,3,0,4.7,186.05
52390,1676,2024-03-20,Omsk Oblast,Omsk,App,Email,beauty,Hair Dryer,75.06,1,15,SBP,2,0,4.7,75.06
52391,1519,2024-03-21,Kaliningrad Oblast,Kaliningrad,Mobile,Paid Search,clothes,Adidas Sneakers,109.36,1,0,Cash,4,0,4.7,109.36
52392,1268,2024-03-22,Orenburg Oblast,Orenburg,Web,Social,clothes,Winter Hoodie,53.77,1,15,SBP,3,0,4.9,53.77
52393,1731,2024-03-23,Altai Krai,Barnaul,Mobile,Paid Search,electronics,Wireless Headphones,76.12,1,10,SBP,2,0,4.8,76.12
52394,1391,2024-03-24,Krasnodar Krai,Sochi,App,Social,sports,Bicycle Helmet,49.8,2,18,Cash,2,0,4.5,99.6
52395,1121,2024-03-25,Novosibirsk Oblast,Novosibirsk,Mobile,Social,electronics,Smartphone Samsung,506.05,1,0,SBP,3,0,4.9,506.05
52396,1572,2024-03-26,Samara Oblast,Samara,Web,Marketplace,books,Python Book,38.77,1,0,SBP,4,0,4.5,38.77
52397,1057,2024-03-27,Moscow,Moscow,App,Marketplace,electronics,Smartphone Samsung,617.96,1,25,SBP,3,1,3.5,617.96
52398,1845,2024-03-28,Irkutsk Oblast,Irkutsk,Web,Direct,books,Python Book,45.0,1,12,Credit,4,0,4.8,45.0
52399,1384,2024-03-29,Krasnoyarsk Krai,Krasnoyarsk,Web,Paid Search,sports,Yoga Mat,40.49,2,5,Card,4,0,4.4,80.98
52400,1517,2024-03-30,Primorsky Krai,Vladivostok,Web,Email,electronics,Smartphone Samsung,510.33,1,5,SBP,5,0,4.5,510.33
52401,1055,2024-03-31,Rostov Oblast,Rostov-on-Don,Web,Marketplace,books,Cookbook,22.95,1,12,Card,3,1,4.1,22.95
52402,1568,2024-04-01,Khabarovsk Krai,Khabarovsk,Web,Social,sports,Running Shoes,136.19,1,15,SBP,6,0,4.3,136.19
52403,1423,2024-04-02,Khabarovsk Krai,Khabarovsk,Web,Paid Search,kids,Board Game,33.53,1,12,SBP,6,1,3.6,33.53
52404,1338,2024-04-03,Bashkortostan,Ufa,App,Social,kids,Kids Backpack,35.35,1,15,SBP,3,0,4.7,35.35
52405,1152,2024-04-04,Omsk Oblast,Omsk,Web,Organic Search,kids,Toy Car,20.18,1,5,SBP,3,0,4.5,20.18
52406,1318,2024-04-05,Yaroslavl Oblast,Yaroslavl,App,Organic Search,clothes,Zara Jacket,171.06,1,5,Credit,1,0,5.0,171.06
52407,1227,2024-04-06,Omsk Oblast,Omsk,App,Email,auto,Car Vacuum,44.7,2,12,SBP,3,0,4.7,89.4
52408,1157,2024-04-07,Altai Krai,Barnaul,Web,Organic Search,electronics,Smartphone Samsung,381.29,2,5,Credit,4,0,4.6,762.58
52409,1653,2024-04-08,Krasnodar Krai,Sochi,App,Direct,clothes,Winter Hoodie,84.02,3,12,Card,3,0,4.7,252.06
52410,1126,2024-04-09,Saint Petersburg,Saint Petersburg,App,Email,sports,Running Shoes,149.52,1,5,Credit,3,0,4.2,149.52
52411,1777,2024-04-10,Primorsky Krai,Vladivostok,App,Marketplace,auto,Phone Holder,23.41,2,7,Card,6,0,4.4,46.82
52412,1163,2024-04-11,Nizhny Novgorod Oblast,Nizhny Novgorod,App,Organic Search,auto,Car Vacuum,82.66,1,5,Card,2,0,4.9,82.66
52413,1697,2024-04-12,Saratov Oblast,Saratov,Web,Email,clothes,Winter Hoodie,57.32,1,20,Credit,3,1,3.8,57.32
52414,1178,2024-04-13,Saint Petersburg,Saint Petersburg,Web,Direct,beauty,Hair Dryer,141.85,2,3,Card,2,0,4.7,283.7
52415,1190,2024-04-14,Rostov Oblast,Rostov-on-Don,App,Marketplace,sports,Bicycle Helmet,44.92,1,3,Card,2,0,4.6,44.92
52416,1291,2024-04-15,Volgograd Oblast,Volgograd,Web,Marketplace,clothes,Zara Jacket,120.55,2,20,Credit,2,0,4.5,241.1
52417,1525,2024-04-16,Irkutsk Oblast,Irkutsk,Web,Organic Search,electronics,Smart Watch,152.03,1,15,Card,4,0,4.5,152.03
52418,1785,2024-04-17,Rostov Oblast,Rostov-on-Don,App,Organic Search,home,Bed Linen Set,52.16,1,5,Cash,4,0,4.6,52.16
52419,1280,2024-04-18,Udmurtia,Izhevsk,App,Organic Search,beauty,Makeup Palette,43.31,1,12,Cash,2,0,4.6,43.31
52420,1095,2024-04-19,Nizhny Novgorod Oblast,Nizhny Novgorod,Web,Social,sports,Dumbbells Set,99.89,2,3,SBP,3,0,4.4,199.78
52421,1569,2024-04-20,Perm Krai,Perm,App,Email,books,Notebook Set,15.27,3,10,Credit,4,1,3.5,45.81
52422,1801,2024-04-21,Samara Oblast,Samara,App,Marketplace,kids,Toy Car,29.13,3,0,Cash,3,0,4.6,87.39
52423,1055,2024-04-22,Novosibirsk Oblast,Novosibirsk,App,Paid Search,clothes,Zara Jacket,133.39,1,7,Credit,3,0,5.0,133.39
52424,1807,2024-04-23,Volgograd Oblast,Volgograd,App,Organic Search,clothes,Zara Jacket,144.28,4,20,SBP,2,0,4.7,577.12
52425,1576,2024-04-24,Perm Krai,Perm,Web,Organic Search,clothes,Adidas Sneakers,121.82,2,15,Card,2,0,4.9,243.64
52426,1220,2024-04-25,Saint Petersburg,Saint Petersburg,App,Marketplace,auto,Dash Camera,91.47,2,12,Credit,2,0,4.8,182.94
52427,1155,2024-04-26,Stavropol Krai,Stavropol,App,Organic Search,home,Bed Linen Set,46.16,1,18,Card,3,1,3.8,46.16
52428,1356,2024-04-27,Volgograd Oblast,Volgograd,App,Marketplace,beauty,Makeup Palette,35.68,1,5,Card,3,0,4.6,35.68
52429,1191,2024-04-28,Orenburg Oblast,Orenburg,Web,Email,sports,Running Shoes,98.14,1,0,Cash,4,0,4.6,98.14
52430,1213,2024-04-29,Kaliningrad Oblast,Kaliningrad,Mobile,Organic Search,beauty,Makeup Palette,53.34,2,12,Cash,3,0,4.6,106.68
52431,1084,2024-04-30,Primorsky Krai,Vladivostok,App,Marketplace,electronics,Smart Watch,192.39,1,15,SBP,5,1,3.7,192.39
52432,1440,2024-05-01,Bashkortostan,Ufa,Web,Organic Search,beauty,Hair Dryer,66.48,1,0,Card,4,0,4.5,66.48
52433,1227,2024-05-02,Krasnodar Krai,Krasnodar,App,Paid Search,books,Business Book,59.74,1,7,Card,3,0,4.3,59.74
52434,1458,2024-05-03,Voronezh Oblast,Voronezh,Mobile,Email,electronics,Smartphone Samsung,346.18,1,5,Cash,4,1,3.6,346.18
52435,1180,2024-05-04,Tomsk Oblast,Tomsk,App,Paid Search,electronics,Wireless Headphones,77.96,2,3,Cash,3,0,4.7,155.92
52436,1143,2024-05-05,Sverdlovsk Oblast,Yekaterinburg,Mobile,Social,sports,Dumbbells Set,90.55,1,7,Card,2,0,4.8,90.55
52437,1702,2024-05-06,Volgograd Oblast,Volgograd,Web,Email,home,Bed Linen Set,53.95,1,18,Credit,2,0,4.9,53.95
52438,1705,2024-05-07,Primorsky Krai,Vladivostok,Web,Social,beauty,Makeup Palette,47.46,1,3,Cash,4,0,4.4,47.46
52439,1752,2024-05-08,Orenburg Oblast,Orenburg,App,Email,home,Vacuum Cleaner,202.8,2,3,SBP,3,0,4.5,405.6
52440,1181,2024-05-09,Tatarstan,Kazan,App,Direct,books,Notebook Set,21.97,1,18,Credit,2,0,4.5,21.97
52441,1067,2024-05-10,Volgograd Oblast,Volgograd,Web,Marketplace,home,Desk Lamp,37.06,1,12,SBP,3,0,5.0,37.06
52442,1783,2024-05-11,Kaliningrad Oblast,Kaliningrad,Web,Direct,home,Coffee Machine,138.17,1,15,Cash,3,0,4.5,138.17
52443,1270,2024-05-12,Moscow,Moscow,Web,Email,home,Desk Lamp,50.33,1,15,Cash,2,0,4.6,50.33
52444,1721,2024-05-13,Omsk Oblast,Omsk,Web,Email,auto,Car Vacuum,42.58,2,15,Cash,3,0,4.7,85.16
52445,1465,2024-05-14,Primorsky Krai,Vladivostok,Mobile,Marketplace,auto,Phone Holder,26.64,1,10,Credit,5,0,4.2,26.64
52446,1059,2024-05-15,Krasnoyarsk Krai,Krasnoyarsk,App,Direct,sports,Bicycle Helmet,52.35,3,15,SBP,4,1,4.1,157.05
52447,1660,2024-05-16,Yaroslavl Oblast,Yaroslavl,Web,Paid Search,sports,Bicycle Helmet,56.46,2,0,Credit,1,0,4.3,112.92
52448,1758,2024-05-17,Moscow,Moscow,Web,Direct,beauty,Hair Dryer,83.43,2,5,SBP,2,0,4.6,166.86
52449,1481,2024-05-18,Khabarovsk Krai,Khabarovsk,App,Marketplace,home,Desk Lamp,44.08,1,5,SBP,4,0,4.4,44.08
52450,1758,2024-05-19,Voronezh Oblast,Voronezh,App,Paid Search,electronics,Smartphone Samsung,439.05,1,0,Card,4,0,4.4,439.05
52451,1586,2024-05-20,Krasnodar Krai,Krasnodar,Web,Direct,beauty,Face Serum,46.96,2,7,Card,4,0,4.5,93.92
52452,1683,2024-05-21,Tomsk Oblast,Tomsk,App,Email,beauty,Makeup Palette,52.36,1,0,Credit,6,0,4.3,52.36
52453,1344,2024-05-22,Omsk Oblast,Omsk,Web,Direct,books,Notebook Set,15.17,1,5,Credit,5,1,4.0,15.17
52454,1115,2024-05-23,Saratov Oblast,Saratov,App,Direct,clothes,Winter Hoodie,71.34,1,20,Cash,2,0,4.9,71.34
52455,1544,2024-05-24,Krasnodar Krai,Sochi,Mobile,Social,electronics,Laptop Lenovo IdeaPad,768.68,2,10,Cash,3,0,4.4,1537.36
52456,1565,2024-05-25,Bashkortostan,Ufa,App,Organic Search,electronics,Smart Watch,154.45,2,10,Cash,3,0,4.5,308.9
52457,1695,2024-05-26,Yaroslavl Oblast,Yaroslavl,App,Organic Search,electronics,Smart Watch,184.9,1,3,SBP,3,0,4.4,184.9
52458,1627,2024-05-27,Saratov Oblast,Saratov,Web,Social,beauty,Perfume,93.87,1,0,Cash,2,0,5.0,93.87
52459,1216,2024-05-28,Saint Petersburg,Saint Petersburg,App,Paid Search,clothes,Adidas Sneakers,113.15,1,10,SBP,1,0,4.4,113.15
52460,1742,2024-05-29,Novosibirsk Oblast,Novosibirsk,Web,Email,clothes,Zara Jacket,148.35,1,5,Credit,3,0,4.7,148.35
52461,1517,2024-05-30,Bashkortostan,Ufa,Web,Email,home,Desk Lamp,39.82,1,12,Card,3,0,4.1,39.82
52462,1593,2024-05-31,Krasnodar Krai,Krasnodar,App,Marketplace,home,Vacuum Cleaner,224.17,1,7,Cash,2,0,4.6,224.17
52463,1660,2024-06-01,Tatarstan,Kazan,App,Social,sports,Dumbbells Set,144.07,2,12,Card,3,0,4.4,288.14
52464,1217,2024-06-02,Perm Krai,Perm,Web,Organic Search,sports,Dumbbells Set,89.84,1,7,SBP,4,0,5.0,89.84
52465,1052,2024-06-03,Saratov Oblast,Saratov,App,Marketplace,home,Desk Lamp,32.57,1,0,SBP,1,0,4.4,32.57
52466,1103,2024-06-04,Irkutsk Oblast,Irkutsk,App,Marketplace,electronics,Smartphone Samsung,486.67,1,7,Credit,5,0,4.3,486.67
52467,1280,2024-06-05,Primorsky Krai,Vladivostok,Mobile,Paid Search,sports,Dumbbells Set,92.43,1,15,SBP,5,0,4.9,92.43
52468,1118,2024-06-06,Orenburg Oblast,Orenburg,App,Email,electronics,Laptop Lenovo IdeaPad,773.4,1,5,Card,4,0,4.7,773.4
52469,1643,2024-06-07,Krasnodar Krai,Krasnodar,App,Marketplace,books,Python Book,42.05,3,10,Cash,3,0,4.8,126.15
52470,1470,2024-06-08,Bashkortostan,Ufa,App,Social,sports,Running Shoes,129.43,1,0,SBP,3,0,4.6,129.43
52471,1291,2024-06-09,Tyumen Oblast,Tyumen,Mobile,Organic Search,electronics,Laptop Lenovo IdeaPad,710.82,2,5,Credit,2,0,5.0,1421.64
52472,1005,2024-06-10,Rostov Oblast,Rostov-on-Don,Mobile,Email,electronics,Smartphone Samsung,397.74,1,12,Credit,4,0,4.8,397.74
52473,1266,2024-06-11,Tomsk Oblast,Tomsk,App,Social,books,Notebook Set,15.5,3,20,Credit,4,0,4.0,46.5
52474,1195,2024-06-12,Volgograd Oblast,Volgograd,App,Email,electronics,Laptop Lenovo IdeaPad,800.88,1,0,SBP,2,1,3.7,800.88
52475,1622,2024-06-13,Krasnodar Krai,Sochi,Web,Direct,electronics,Laptop Lenovo IdeaPad,935.69,1,7,SBP,2,1,4.0,935.69
52476,1349,2024-06-14,Voronezh Oblast,Voronezh,Web,Social,home,Coffee Machine,134.54,2,7,Card,2,0,5.0,269.08
52477,1756,2024-06-15,Perm Krai,Perm,Web,Organic Search,auto,Dash Camera,97.48,1,7,SBP,3,0,4.7,97.48
52478,1113,2024-06-16,Khabarovsk Krai,Khabarovsk,Web,Direct,home,Coffee Machine,172.35,1,10,SBP,5,1,3.5,172.35
52479,1158,2024-06-17,Moscow,Moscow,Web,Social,kids,Kids Backpack,47.2,1,3,Card,3,0,4.9,47.2
52480,1447,2024-06-18,Altai Krai,Barnaul,Web,Direct,electronics,Smartphone Samsung,327.46,1,0,Credit,5,0,4.2,327.46
52481,1335,2024-06-19,Tyumen Oblast,Tyumen,Web,Marketplace,sports,Running Shoes,129.83,3,10,Card,3,0,4.9,389.49
52482,1098,2024-06-20,Stavropol Krai,Stavropol,Web,Paid Search,sports,Running Shoes,94.66,1,15,Card,3,1,3.6,94.66
52483,1257,2024-06-21,Sverdlovsk Oblast,Yekaterinburg,Mobile,Email,electronics,Wireless Headphones,84.44,2,15,Card,3,0,4.5,168.88
52484,1776,2024-06-22,Yaroslavl Oblast,Yaroslavl,App,Organic Search,electronics,Wireless Headphones,92.07,1,15,SBP,3,0,4.7,92.07
52485,1650,2024-06-23,Rostov Oblast,Rostov-on-Don,App,Direct,home,Bed Linen Set,64.68,1,15,Credit,2,0,4.4,64.68
52486,1460,2024-06-24,Saratov Oblast,Saratov,Web,Organic Search,clothes,Winter Hoodie,55.15,2,18,SBP,1,1,3.9,110.3
52487,1732,2024-06-25,Rostov Oblast,Rostov-on-Don,App,Email,kids,Lego Set,94.07,1,0,Credit,2,0,4.3,94.07
52488,1607,2024-06-26,Stavropol Krai,Stavropol,Web,Email,electronics,Smart Watch,142.01,1,18,Cash,1,0,4.8,142.01
52489,1815,2024-06-27,Khabarovsk Krai,Khabarovsk,Web,Marketplace,home,Bed Linen Set,66.23,1,3,Cash,4,0,4.5,66.23
52490,1041,2024-06-28,Stavropol Krai,Stavropol,Mobile,Marketplace,sports,Yoga Mat,27.84,1,7,SBP,5,0,4.5,27.84
52491,1437,2024-06-29,Rostov Oblast,Rostov-on-Don,App,Organic Search,clothes,Zara Jacket,142.87,1,10,Cash,3,1,3.9,142.87
52492,1491,2024-06-30,Volgograd Oblast,Volgograd,App,Social,electronics,Smartphone Samsung,441.88,1,15,SBP,6,1,3.4,441.88
52493,1425,2024-07-01,Moscow,Moscow,Web,Marketplace,kids,Board Game,38.87,3,3,Cash,1,0,4.8,116.61
52494,1380,2024-07-02,Udmurtia,Izhevsk,Web,Paid Search,electronics,Laptop Lenovo IdeaPad,628.9,2,10,SBP,3,0,4.5,1257.8
52495,1766,2024-07-03,Perm Krai,Perm,Web,Marketplace,electronics,Smartphone Samsung,387.03,1,10,Card,4,1,4.1,387.03
52496,1344,2024-07-04,Moscow,Moscow,App,Direct,clothes,Winter Hoodie,83.26,2,7,Card,1,0,4.8,166.52
52497,1041,2024-07-05,Samara Oblast,Samara,App,Email,electronics,Smartphone Samsung,370.44,1,12,Cash,4,0,4.2,370.44
52498,1584,2024-07-06,Altai Krai,Barnaul,App,Paid Search,auto,Phone Holder,16.79,1,18,Cash,5,0,4.1,16.79
52499,1325,2024-07-07,Bashkortostan,Ufa,Web,Marketplace,auto,Dash Camera,99.86,2,20,Credit,4,0,4.8,199.72
52500,1548,2024-07-08,Novosibirsk Oblast,Novosibirsk,Mobile,Email,kids,Toy Car,20.39,2,3,Credit,4,1,3.8,40.78
52501,1546,2024-07-09,Rostov Oblast,Rostov-on-Don,Web,Marketplace,auto,Car Vacuum,60.3,1,3,Card,3,0,4.6,60.3
52502,1078,2024-07-10,Irkutsk Oblast,Irkutsk,Web,Social,books,Business Book,29.23,1,0,SBP,4,0,4.5,29.23
52503,1189,2024-07-11,Moscow,Moscow,App,Paid Search,beauty,Makeup Palette,49.38,1,10,Card,1,0,4.6,49.38
52504,1210,2024-07-12,Nizhny Novgorod Oblast,Nizhny Novgorod,Mobile,Direct,beauty,Makeup Palette,39.64,1,3,SBP,2,0,4.9,39.64
52505,1125,2024-07-13,Nizhny Novgorod Oblast,Nizhny Novgorod,App,Direct,electronics,Laptop Lenovo IdeaPad,828.11,1,7,Cash,4,1,3.9,828.11
52506,1366,2024-07-14,Perm Krai,Perm,Web,Email,sports,Dumbbells Set,67.11,4,0,Credit,3,0,4.3,268.44
52507,1597,2024-07-15,Udmurtia,Izhevsk,App,Direct,books,Notebook Set,16.61,1,10,Credit,3,0,4.2,16.61
52508,1219,2024-07-16,Kaliningrad Oblast,Kaliningrad,App,Organic Search,beauty,Makeup Palette,53.85,2,3,Card,2,0,4.7,107.7
52509,1327,2024-07-17,Primorsky Krai,Vladivostok,Web,Marketplace,auto,Phone Holder,24.87,1,7,SBP,5,0,4.4,24.87
52510,1674,2024-07-18,Yaroslavl Oblast,Yaroslavl,Web,Organic Search,beauty,Face Serum,42.16,1,10,Credit,2,0,4.4,42.16
52511,1786,2024-07-19,Udmurtia,Izhevsk,App,Marketplace,home,Coffee Machine,160.99,1,5,SBP,3,0,4.8,160.99
52512,1032,2024-07-20,Novosibirsk Oblast,Novosibirsk,App,Social,clothes,Zara Jacket,151.77,2,10,Credit,2,0,4.8,303.54
52513,1057,2024-07-21,Novosibirsk Oblast,Novosibirsk,Mobile,Direct,beauty,Makeup Palette,59.63,1,15,SBP,3,0,4.9,59.63
52514,1608,2024-07-22,Bashkortostan,Ufa,Web,Email,clothes,Adidas Sneakers,123.64,3,15,Credit,1,0,4.8,370.92
52515,1683,2024-07-23,Omsk Oblast,Omsk,Web,Marketplace,beauty,Perfume,82.86,1,20,Card,3,1,3.7,82.86
52516,1016,2024-07-24,Stavropol Krai,Stavropol,App,Direct,home,Desk Lamp,47.71,1,0,SBP,2,0,4.8,47.71
52517,1789,2024-07-25,Krasnodar Krai,Krasnodar,Mobile,Social,auto,Car Vacuum,57.85,1,7,SBP,3,0,4.6,57.85
52518,1015,2024-07-26,Nizhny Novgorod Oblast,Nizhny Novgorod,App,Social,books,Notebook Set,18.45,1,15,Cash,4,0,4.5,18.45
52519,1434,2024-07-27,Novosibirsk Oblast,Novosibirsk,Web,Marketplace,electronics,Smart Watch,150.37,2,0,Credit,3,0,4.8,300.74
52520,1759,2024-07-28,Volgograd Oblast,Volgograd,Web,Marketplace,auto,Car Vacuum,57.98,3,10,Cash,4,0,4.7,173.94
52521,1296,2024-01-01,Samara Oblast,Samara,App,Direct,sports,Yoga Mat,31.28,1,20,Cash,3,0,4.7,31.28
52522,1487,2024-01-02,Krasnodar Krai,Sochi,Mobile,Marketplace,home,Desk Lamp,44.41,1,0,Card,2,0,4.7,44.41
52523,1833,2024-01-03,Moscow,Moscow,Mobile,Organic Search,home,Vacuum Cleaner,231.38,1,18,SBP,2,1,3.7,231.38
52524,1028,2024-01-04,Sverdlovsk Oblast,Yekaterinburg,App,Marketplace,sports,Running Shoes,133.95,1,5,Cash,3,0,4.7,133.95
52525,1317,2024-01-05,Moscow,Moscow,App,Marketplace,sports,Dumbbells Set,99.18,1,0,SBP,2,0,4.6,99.18
52526,1794,2024-01-06,Rostov Oblast,Rostov-on-Don,Web,Organic Search,clothes,Winter Hoodie,67.26,2,5,Credit,3,1,4.1,134.52
52527,1088,2024-01-07,Krasnodar Krai,Krasnodar,App,Marketplace,electronics,Smart Watch,152.21,1,10,SBP,3,0,4.8,152.21
52528,1627,2024-01-08,Kemerovo Oblast,Kemerovo,App,Social,books,Cookbook,22.32,1,12,SBP,3,1,3.8,22.32
52529,1644,2024-01-09,Saint Petersburg,Saint Petersburg,App,Social,home,Vacuum Cleaner,243.28,2,10,SBP,1,0,4.1,486.56
52530,1462,2024-01-10,Altai Krai,Barnaul,App,Organic Search,clothes,Basic T-Shirt,21.8,2,10,Cash,2,0,4.4,43.6
52531,1400,2024-01-11,Bashkortostan,Ufa,Mobile,Social,home,Desk Lamp,35.75,1,7,SBP,3,0,5.0,35.75
52532,1129,2024-01-12,Orenburg Oblast,Orenburg,App,Social,clothes,Basic T-Shirt,34.4,1,18,Credit,4,0,4.4,34.4
52533,1022,2024-01-13,Bashkortostan,Ufa,App,Paid Search,books,Business Book,25.23,4,5,Card,3,0,4.5,100.92
52534,1062,2024-01-14,Krasnodar Krai,Sochi,App,Email,electronics,Wireless Headphones,121.18,4,15,Cash,3,0,4.6,484.72
52535,1207,2024-01-15,Krasnodar Krai,Sochi,App,Organic Search,books,Cookbook,27.39,1,12,Card,4,0,4.5,27.39
52536,1612,2024-01-16,Volgograd Oblast,Volgograd,App,Social,sports,Bicycle Helmet,40.41,2,25,SBP,3,0,4.5,80.82
52537,1744,2024-01-17,Samara Oblast,Samara,Web,Social,auto,Motor Oil,35.57,1,15,SBP,1,0,4.7,35.57
52538,1198,2024-01-18,Perm Krai,Perm,Web,Marketplace,auto,Dash Camera,106.83,1,7,Card,3,0,4.6,106.83
52539,1025,2024-01-19,Chelyabinsk Oblast,Chelyabinsk,Web,Marketplace,clothes,Adidas Sneakers,125.54,1,3,Cash,4,0,4.1,125.54
52540,1284,2024-01-20,Sverdlovsk Oblast,Yekaterinburg,App,Marketplace,clothes,Zara Jacket,161.21,1,7,Card,3,0,4.3,161.21
52541,1140,2024-01-21,Samara Oblast,Samara,App,Social,kids,Toy Car,20.27,1,10,Cash,5,0,4.2,20.27
52542,1139,2024-01-22,Primorsky Krai,Vladivostok,App,Marketplace,clothes,Zara Jacket,127.44,1,0,Credit,6,0,4.2,127.44
52543,1468,2024-01-23,Udmurtia,Izhevsk,App,Social,auto,Motor Oil,33.09,1,5,Cash,4,0,4.4,33.09
52544,1389,2024-01-24,Yaroslavl Oblast,Yaroslavl,Web,Email,kids,Toy Car,24.52,1,0,Card,3,1,3.9,24.52
52545,1392,2024-01-25,Chelyabinsk Oblast,Chelyabinsk,App,Email,sports,Yoga Mat,37.4,3,12,SBP,2,0,4.9,112.2
52546,1465,2024-01-26,Sverdlovsk Oblast,Yekaterinburg,App,Social,books,Python Book,40.98,1,3,Cash,2,1,3.8,40.98
52547,1198,2024-01-27,Moscow,Moscow,App,Paid Search,clothes,Adidas Sneakers,126.43,1,15,SBP,2,0,5.0,126.43
52548,1153,2024-01-28,Tatarstan,Kazan,App,Email,kids,Board Game,35.02,3,5,Credit,1,1,3.5,105.06
52549,1771,2024-01-29,Primorsky Krai,Vladivostok,Web,Organic Search,clothes,Basic T-Shirt,38.46,1,18,SBP,5,0,4.4,38.46
52550,1476,2024-01-30,Bashkortostan,Ufa,Web,Direct,home,Desk Lamp,34.92,2,15,SBP,5,0,4.1,69.84
52551,1620,2024-01-31,Krasnodar Krai,Krasnodar,Web,Direct,beauty,Makeup Palette,40.64,2,10,SBP,1,0,4.6,81.28
52552,1358,2024-02-01,Tatarstan,Kazan,App,Marketplace,beauty,Face Serum,36.34,3,0,Credit,1,0,4.6,109.02
52553,1255,2024-02-02,Perm Krai,Perm,Mobile,Direct,sports,Running Shoes,118.33,1,5,Credit,3,0,5.0,118.33
52554,1813,2024-02-03,Voronezh Oblast,Voronezh,App,Email,clothes,Winter Hoodie,61.35,1,20,Cash,2,1,4.2,61.35
52555,1303,2024-02-04,Saratov Oblast,Saratov,Mobile,Marketplace,beauty,Hair Dryer,79.99,1,0,Cash,4,0,4.4,79.99
52556,1712,2024-02-05,Kemerovo Oblast,Kemerovo,App,Marketplace,clothes,Adidas Sneakers,119.29,1,0,Credit,2,0,4.5,119.29
52557,1155,2024-02-06,Khabarovsk Krai,Khabarovsk,Web,Organic Search,beauty,Hair Dryer,68.57,2,0,Credit,3,0,4.2,137.14
52558,1589,2024-02-07,Nizhny Novgorod Oblast,Nizhny Novgorod,Web,Marketplace,auto,Motor Oil,42.28,3,3,Cash,2,0,4.7,126.84
52559,1560,2024-02-08,Altai Krai,Barnaul,Web,Social,books,Notebook Set,17.48,4,20,Card,3,0,4.8,69.92
52560,1443,2024-02-09,Samara Oblast,Samara,App,Marketplace,sports,Running Shoes,123.44,1,10,Cash,2,0,4.7,123.44
52561,1190,2024-02-10,Udmurtia,Izhevsk,Web,Marketplace,electronics,Smartphone Samsung,343.19,1,15,Card,4,0,4.7,343.19
52562,1186,2024-02-11,Krasnodar Krai,Sochi,App,Social,books,Python Book,42.64,1,15,SBP,4,0,4.6,42.64
52563,1621,2024-02-12,Udmurtia,Izhevsk,App,Paid Search,sports,Bicycle Helmet,53.8,2,5,Card,2,0,4.7,107.6
52564,1331,2024-02-13,Kaliningrad Oblast,Kaliningrad,App,Social,auto,Car Vacuum,49.6,1,10,Credit,3,0,4.8,49.6
52565,1045,2024-02-14,Yaroslavl Oblast,Yaroslavl,Web,Marketplace,auto,Dash Camera,96.83,2,15,Credit,3,0,4.6,193.66
52566,1082,2024-02-15,Saint Petersburg,Saint Petersburg,Mobile,Direct,electronics,Wireless Headphones,122.19,1,7,Credit,3,0,4.6,122.19
52567,1448,2024-02-16,Nizhny Novgorod Oblast,Nizhny Novgorod,App,Paid Search,auto,Dash Camera,92.5,1,15,Cash,2,0,4.8,92.5
